user_id,user_first_touch_timestamp,email,updated
UA000000107385246,1593879521913528.0,,2023-03-18 18:50:05.177
UA000000107385248,1593879522052271.0,,2023-03-18 18:50:05.177
UA000000107385431,1593879542338445.0,,2023-03-18 18:50:05.177
UA000000107385488,1593879548121716.0,,2023-03-18 18:50:05.177
UA000000107385524,1593879552294880.0,,2023-03-18 18:50:05.177
UA000000107385630,1593879563596423.0,wilsonalexandra@williams.com,2023-03-18 18:50:05.177
UA000000107385630,1593879563596423.0,,2023-03-18 18:50:05.177
UA000000107385793,1593879579331810.0,,2023-03-18 18:50:05.177
UA000000107386304,1593879635181656.0,,2023-03-18 18:50:05.177
UA000000107386371,1593879641368774.0,,2023-03-18 18:50:05.177
UA000000107386580,1593879664396976.0,,2023-03-18 18:50:05.177
UA000000107386650,1593879672912059.0,,2023-03-18 18:50:05.177
UA000000107386770,1593879688246331.0,kacosta46@hotmail.com,2023-03-18 18:50:05.177
UA000000107386770,1593879688246331.0,,2023-03-18 18:50:05.177
UA000000107386894,1593879703009727.0,,2023-03-18 18:50:05.177
UA000000107386963,1593879710328518.0,,2023-03-18 18:50:05.177
UA000000107387021,1593879716248998.0,,2023-03-18 18:50:05.177
UA000000107387053,1593879719743541.0,,2023-03-18 18:50:05.177
UA000000107387139,1593879728565853.0,,2023-03-18 18:50:05.177
UA000000107387154,1593879730700922.0,,2023-03-18 18:50:05.177
UA000000107387177,1593879733720042.0,,2023-03-18 18:50:05.177
UA000000107387455,1593879764745162.0,,2023-03-18 18:50:05.177
UA000000107387528,1593879772653411.0,,2023-03-18 18:50:05.177
UA000000107387529,1593879772688116.0,,2023-03-18 18:50:05.177
UA000000107387985,1593879822885038.0,,2023-03-18 18:50:05.177
UA000000107387996,1593879823700925.0,,2023-03-18 18:50:05.177
UA000000107388078,1593879832661484.0,,2023-03-18 18:50:05.177
UA000000107388154,1593879840323942.0,,2023-03-18 18:50:05.177
UA000000107388169,1593879841595776.0,yellis@moore.com,2023-03-18 18:50:05.177
UA000000107388169,1593879841595776.0,,2023-03-18 18:50:05.177
UA000000107388284,1593879853698822.0,,2023-03-18 18:50:05.177
UA000000107388298,1593879854964876.0,,2023-03-18 18:50:05.177
UA000000107388310,1593879856562360.0,,2023-03-18 18:50:05.177
UA000000107388355,1593879861487313.0,,2023-03-18 18:50:05.177
UA000000107388356,1593879861591721.0,,2023-03-18 18:50:05.177
UA000000107388454,1593879872278785.0,,2023-03-18 18:50:05.177
UA000000107388578,1593879884769210.0,johnsonkatherine@goodwin-miller.info,2023-03-18 18:50:05.177
UA000000107388578,1593879884769210.0,,2023-03-18 18:50:05.177
UA000000107388619,1593879889407889.0,,2023-03-18 18:50:05.177
UA000000107388649,1593879892063689.0,,2023-03-18 18:50:05.177
UA000000107388674,1593879895148997.0,,2023-03-18 18:50:05.177
UA000000107388729,1593879902580050.0,,2023-03-18 18:50:05.177
UA000000107388844,1593879915931546.0,,2023-03-18 18:50:05.177
UA000000107388895,1593879921371982.0,timothy60@bush.net,2023-03-18 18:50:05.177
UA000000107388895,1593879921371982.0,,2023-03-18 18:50:05.177
UA000000107388988,1593879930924471.0,,2023-03-18 18:50:05.177
UA000000107388992,1593879931200114.0,,2023-03-18 18:50:05.177
UA000000107389221,1593879957416818.0,,2023-03-18 18:50:05.177
UA000000107389246,1593879960682506.0,,2023-03-18 18:50:05.177
UA000000107389247,1593879960727823.0,,2023-03-18 18:50:05.177
UA000000107389370,1593879975701745.0,,2023-03-18 18:50:05.177
UA000000107389479,1593879987722640.0,,2023-03-18 18:50:05.177
UA000000107389484,1593879987942897.0,,2023-03-18 18:50:05.177
UA000000107389601,1593879999903708.0,,2023-03-18 18:50:05.177
UA000000107389601,1593879999903708.0,ekramer@richardson.info,2023-03-18 18:50:05.177
UA000000107389650,1593880007146692.0,,2023-03-18 18:50:05.177
UA000000107389791,1593880022443182.0,,2023-03-18 18:50:05.177
UA000000107390028,1593880048284551.0,,2023-03-18 18:50:05.177
UA000000107390123,1593880055443988.0,,2023-03-18 18:50:05.177
UA000000107390175,1593880060219715.0,,2023-03-18 18:50:05.177
UA000000107390177,1593880060406714.0,,2023-03-18 18:50:05.177
UA000000107390186,1593880062032083.0,,2023-03-18 18:50:05.177
UA000000107390191,1593880062379607.0,,2023-03-18 18:50:05.177
UA000000107390217,1593880064702874.0,lori9457@yahoo.com,2023-03-18 18:50:05.177
UA000000107390217,1593880064702874.0,,2023-03-18 18:50:05.177
UA000000107390251,1593880067584350.0,,2023-03-18 18:50:05.177
UA000000107390439,1593880085858248.0,,2023-03-18 18:50:05.177
UA000000107390520,1593880094414194.0,,2023-03-18 18:50:05.177
UA000000107390606,1593880101991843.0,,2023-03-18 18:50:05.177
UA000000107390606,1593880101991843.0,ajones@morton.com,2023-03-18 18:50:05.177
UA000000107390607,1593880102182770.0,,2023-03-18 18:50:05.177
UA000000107390701,1593880111946017.0,,2023-03-18 18:50:05.177
UA000000107390910,1593880134625699.0,,2023-03-18 18:50:05.177
UA000000107390948,1593880138712570.0,,2023-03-18 18:50:05.177
UA000000107390959,1593880139917029.0,,2023-03-18 18:50:05.177
UA000000107390986,1593880143069657.0,,2023-03-18 18:50:05.177
UA000000107391024,1593880147289182.0,,2023-03-18 18:50:05.177
UA000000107391029,1593880147619996.0,,2023-03-18 18:50:05.177
UA000000107391056,1593880149723511.0,,2023-03-18 18:50:05.177
UA000000107391091,1593880154524468.0,,2023-03-18 18:50:05.177
UA000000107391147,1593880159894838.0,,2023-03-18 18:50:05.177
UA000000107391225,1593880168017172.0,,2023-03-18 18:50:05.177
UA000000107391237,1593880169531626.0,,2023-03-18 18:50:05.177
UA000000107391346,1593880181570799.0,,2023-03-18 18:50:05.177
UA000000107391477,1593880192944489.0,,2023-03-18 18:50:05.177
UA000000107391477,1593880192944489.0,leejohn6@yahoo.com,2023-03-18 18:50:05.177
UA000000107391545,1593880201021010.0,,2023-03-18 18:50:05.177
UA000000107391645,1593880211050695.0,,2023-03-18 18:50:05.177
UA000000107391700,1593880215647121.0,,2023-03-18 18:50:05.177
UA000000107391701,1593880215681069.0,,2023-03-18 18:50:05.177
UA000000107391774,1593880223444104.0,,2023-03-18 18:50:05.177
UA000000107391893,1593880234658354.0,,2023-03-18 18:50:05.177
UA000000107391986,1593880245191738.0,,2023-03-18 18:50:05.177
UA000000107392017,1593880249939941.0,,2023-03-18 18:50:05.177
UA000000107392095,1593880258324665.0,,2023-03-18 18:50:05.177
UA000000107392152,1593880263445396.0,,2023-03-18 18:50:05.177
UA000000107392247,1593880273798088.0,,2023-03-18 18:50:05.177
UA000000107392254,1593880274547649.0,,2023-03-18 18:50:05.177
UA000000107392356,1593880288073399.0,,2023-03-18 18:50:05.177
UA000000107392382,1593880291126005.0,,2023-03-18 18:50:05.177
UA000000107392467,1593880301528015.0,,2023-03-18 18:50:05.177
UA000000107392576,1593880311556310.0,,2023-03-18 18:50:05.177
UA000000107392629,1593880316938047.0,,2023-03-18 18:50:05.177
UA000000107392695,1593880325164017.0,,2023-03-18 18:50:05.177
UA000000107392782,1593880332497190.0,,2023-03-18 18:50:05.177
UA000000107392879,1593880345373196.0,,2023-03-18 18:50:05.177
UA000000107392936,1593880351026531.0,,2023-03-18 18:50:05.177
UA000000107393074,1593880367634703.0,,2023-03-18 18:50:05.177
UA000000107393403,1593880401688812.0,,2023-03-18 18:50:05.177
UA000000107393660,1593880427176952.0,,2023-03-18 18:50:05.177
UA000000107393777,1593880440330500.0,fharris@austin.com,2023-03-18 18:50:05.177
UA000000107393777,1593880440330500.0,,2023-03-18 18:50:05.177
UA000000107393821,1593880444945225.0,,2023-03-18 18:50:05.177
UA000000107393884,1593880452797322.0,,2023-03-18 18:50:05.177
UA000000107393942,1593880456912022.0,,2023-03-18 18:50:05.177
UA000000107393959,1593880458341247.0,,2023-03-18 18:50:05.177
UA000000107393986,1593880461359556.0,,2023-03-18 18:50:05.177
UA000000107394284,1593880492817435.0,,2023-03-18 18:50:05.177
UA000000107394318,1593880496656290.0,,2023-03-18 18:50:05.177
UA000000107394606,1593880527603540.0,,2023-03-18 18:50:05.177
UA000000107394625,1593880528915162.0,,2023-03-18 18:50:05.177
UA000000107394652,1593880531511021.0,,2023-03-18 18:50:05.177
UA000000107394697,1593880537628688.0,,2023-03-18 18:50:05.177
UA000000107394726,1593880540908350.0,,2023-03-18 18:50:05.177
UA000000107394845,1593880553817951.0,,2023-03-18 18:50:05.177
UA000000107395007,1593880568688977.0,,2023-03-18 18:50:05.177
UA000000107395106,1593880577822291.0,,2023-03-18 18:50:05.177
UA000000107395111,1593880578421129.0,,2023-03-18 18:50:05.177
UA000000107395222,1593880589285142.0,,2023-03-18 18:50:05.177
UA000000107395432,1593880611788386.0,,2023-03-18 18:50:05.177
UA000000107395594,1593880629530072.0,,2023-03-18 18:50:05.177
UA000000107395652,1593880634568591.0,,2023-03-18 18:50:05.177
UA000000107395671,1593880636368906.0,,2023-03-18 18:50:05.177
UA000000107395728,1593880641629224.0,,2023-03-18 18:50:05.177
UA000000107395839,1593880651799234.0,,2023-03-18 18:50:05.177
UA000000107395929,1593880661073586.0,,2023-03-18 18:50:05.177
UA000000107395968,1593880664658773.0,,2023-03-18 18:50:05.177
UA000000107396069,1593880674341634.0,,2023-03-18 18:50:05.177
UA000000107396293,1593880696621721.0,,2023-03-18 18:50:05.177
UA000000107396398,1593880706561672.0,,2023-03-18 18:50:05.177
UA000000107396413,1593880708374932.0,,2023-03-18 18:50:05.177
UA000000107396440,1593880710676797.0,,2023-03-18 18:50:05.177
UA000000107396547,1593880722972739.0,,2023-03-18 18:50:05.177
UA000000107396609,1593880728055348.0,,2023-03-18 18:50:05.177
UA000000107396896,1593880757827975.0,,2023-03-18 18:50:05.177
UA000000107396982,1593880766842018.0,,2023-03-18 18:50:05.177
UA000000107397303,1593880803089516.0,,2023-03-18 18:50:05.177
UA000000107397388,1593880811123234.0,,2023-03-18 18:50:05.177
UA000000107397605,1593880834503328.0,,2023-03-18 18:50:05.177
UA000000107397687,1593880842839276.0,,2023-03-18 18:50:05.177
UA000000107397773,1593880852578389.0,,2023-03-18 18:50:05.177
UA000000107397887,1593880863872645.0,,2023-03-18 18:50:05.177
UA000000107397904,1593880865799194.0,,2023-03-18 18:50:05.177
UA000000107398008,1593880878397349.0,,2023-03-18 18:50:05.177
UA000000107398026,1593880881427308.0,,2023-03-18 18:50:05.177
UA000000107398235,1593880903087650.0,,2023-03-18 18:50:05.177
UA000000107398271,1593880906158057.0,,2023-03-18 18:50:05.177
UA000000107398382,1593880918699677.0,,2023-03-18 18:50:05.177
UA000000107398386,1593880919052286.0,,2023-03-18 18:50:05.177
UA000000107398532,1593880936529502.0,,2023-03-18 18:50:05.177
UA000000107398539,1593880937872089.0,,2023-03-18 18:50:05.177
UA000000107398551,1593880938968280.0,,2023-03-18 18:50:05.177
UA000000107398598,1593880945198088.0,,2023-03-18 18:50:05.177
UA000000107398731,1593880958957780.0,,2023-03-18 18:50:05.177
UA000000107398746,1593880960485246.0,,2023-03-18 18:50:05.177
UA000000107398783,1593880965507919.0,,2023-03-18 18:50:05.177
UA000000107398848,1593880971112152.0,,2023-03-18 18:50:05.177
UA000000107398904,1593880976827851.0,,2023-03-18 18:50:05.177
UA000000107399008,1593880986748250.0,,2023-03-18 18:50:05.177
UA000000107399084,1593880994628860.0,,2023-03-18 18:50:05.177
UA000000107399087,1593880994838425.0,,2023-03-18 18:50:05.177
UA000000107399369,1593881023786362.0,,2023-03-18 18:50:05.177
UA000000107399458,1593881033402385.0,suzannemcfarland@yahoo.com,2023-03-18 18:50:05.177
UA000000107399458,1593881033402385.0,,2023-03-18 18:50:05.177
UA000000107399507,1593881038483576.0,,2023-03-18 18:50:05.177
UA000000107399519,1593881039713548.0,,2023-03-18 18:50:05.177
UA000000107399532,1593881040427698.0,,2023-03-18 18:50:05.177
UA000000107399685,1593881055101237.0,,2023-03-18 18:50:05.177
UA000000107399689,1593881055361683.0,,2023-03-18 18:50:05.177
UA000000107399755,1593881061984565.0,,2023-03-18 18:50:05.177
UA000000107399863,1593881073333056.0,,2023-03-18 18:50:05.177
UA000000107399892,1593881077686043.0,,2023-03-18 18:50:05.177
UA000000107399903,1593881078977663.0,,2023-03-18 18:50:05.177
UA000000107399985,1593881088970253.0,,2023-03-18 18:50:05.177
,,,
,,,
,,,
